id_categoria,id_catalogo,id_publicacion,id_comentario,marca,rate,valorization,title,content
59c4d961,d405016c,c226df02,0fc45e10,C,4,0,Muy bueno,Buen producto.
59c4d961,d405016c,c226df02,3af246fd,C,5,0,Excelente,Cumple su función.
59c4d961,d405016c,c226df02,19562214,C,5,0,Excelente,Excelentes.
59c4d961,d405016c,c226df02,6e64b038,C,5,0,Excelente,El producto muy bueno y a muy buen precio.
59c4d961,2ef76539,0cde7691,905fba9c,C,4,0,Muy bueno,Hay que instalarlo todavía.
59c4d961,2ef76539,0cde7691,f4afac7a,C,5,0,Excelente,Buenas calidad de plásticos solo que le falta un poco más potencia.
59c4d961,2ef76539,0cde7691,fd19cdae,C,5,0,Excelente,Excelente funcionamiento. Muy silencioso.
59c4d961,2ef76539,0cde7691,9d6d941d,C,4,0,Muy bueno,Es bueno.
59c4d961,3f9aec39,d0cc55d2,aa548df5,C,5,0,Excelente,Es barato y sebe elegante.
59c4d961,3f9aec39,d0cc55d2,5dae42fa,C,5,0,Excelente,Bueno.
59c4d961,3f9aec39,d0cc55d2,97fcfcc2,C,4,0,Muy bueno,Solo la cubierta cuadrada no es de cristal es de acrílico fuera de eso está bien.
59c4d961,3f9aec39,d0cc55d2,8fbb5a3b,C,5,0,Excelente,Buen producto.
59c4d961,3f9aec39,d0cc55d2,b313e5e5,C,5,0,Excelente,Bastante elegante y silencioso.
59c4d961,3f9aec39,d0cc55d2,806bba7d,C,5,0,Excelente,Exelente. Producto.
59c4d961,3f9aec39,d0cc55d2,487e3af2,C,4,0,Muy bueno,Le falta potencia es muy pequeñito.
59c4d961,3f9aec39,d0cc55d2,978a99b3,C,4,-1,Muy bueno,Bueno.
59c4d961,3f9aec39,d0cc55d2,70c77415,C,3,0,Bueno,Esta muy bonito pero no es cristal es acrilico osea que es muy caro.
59c4d961,3f9aec39,d0cc55d2,fa466a91,C,3,0,Bueno,Es demasiado ruidoso.
3280c85e,9fbe8aa0,5c074eb8,7c2a7581,A,5,1,Excelente,Simplemente me encantaron. La potencia de iluminación es fenomenal. Compré dos para iluminar mi jardín que es de unos 50m2 y se ve espectacular.
3280c85e,9fbe8aa0,5c074eb8,f2fc8ff5,A,5,0,Excelente,"Excelente iluminación! en iluminación tecnolite es la mejor opción.
Durán bastante y iluminan súper bien!."
3280c85e,9fbe8aa0,5c074eb8,72008e04,A,5,0,Excelente,Excelente.
3280c85e,9fbe8aa0,5c074eb8,1e64cebd,A,5,0,Excelente,Muy funcional y alumbran muy bien.
3280c85e,9fbe8aa0,5c074eb8,d972ea5d,A,1,1,Muy malo,Malo solo funciono un día.
3280c85e,9fbe8aa0,6feda5fc,bdad790e,A,5,0,Excelente,Excelentes reflectores.
b4a5edc9,26cde23b,ab6d51d6,e3467127,A,5,0,Excelente,Excelente a mis necesidades.
e45af82f,dabd940e,c48a824b,24e7a6f1,C,4,0,Muy bueno,"Salieron buenos, del paquete de 12, fallaron 3 de ellos, las terminales no dan corriente. El material están muy bueno, buena calidad, bastante rígidos. La iluminación es buena pero siento que podría ser mejor si la tapa no fuera tan opaca, ya que sin ellas los focos que le puse iluminaron de lo mejor, el sensor de iluminación y movimiento son buenos, el de movimiento pudo ser mejor, pero en general los reflectores valen la pena."
53d55925,fc61d04c,ca7a2635,2ef45ea2,C,5,0,Excelente,"Es un buen extractor de tamaño mediano. Yo instalé 2 juntos para conseguir el volumen de aire requerido. El único problema fue que uno de los ventiladores funcionó sólo 3 meses, y lo tuve que reemplazar."
3280c85e,3ece13ec,dbf7a05c,f5e12deb,A,5,0,Excelente,"Me gustó bastante! curiosamente a unos días de recibirlo se fundió el foco del alumbrado público que queda justamente fuera de casa, así que decidí colocar el reflector con un dispositivo wifi para alumbrar la calle mientras se reparaba ya que la calle es muy transitada por peatones y muy oscura y creo que alumbra más que el foco del alumbrado público, quedo totalmente satisfecho pues ahora ilumino mi patio completo con solo un reflector en lugar de varios focos. Definitivamente lo recomiendo."
3280c85e,3ece13ec,dbf7a05c,b5e045a1,A,5,0,Excelente,"Es un buen producto, precio calidad muy bueno, la estética y el diseñó muy padres, la luz es potente pero no lástima como otros reflectores, lo recomiendo."
3280c85e,3ece13ec,dbf7a05c,f3313dd1,A,5,0,Excelente,Excelente!!!!!!!!!!!!!!!!!.
3280c85e,3ece13ec,fd8ad380,85b8a293,A,5,0,Excelente,"Excelente en precio y calidad , buena iluminación. Las recomiendo."
3280c85e,3ece13ec,9aeb288d,ec626111,A,5,2,Excelente,"Es de buen material, es una muy buena luz y nada que ver qué con esas luces chinas me gusto bastante definitivamente buen producto de la marca además que luz es blanca no es amarilla y eso está mejor aún."
3280c85e,3ece13ec,9aeb288d,8f980431,A,5,0,Excelente,Todo bien.
3280c85e,3ece13ec,9aeb288d,40b82f4e,A,4,0,Muy bueno,"No trae clavija, solo los 3 cables sueltos, si lo ocupa alguien sin saber de electricidad básica, no va a poder conectarlo, trae instructivo pero no es especifico, excelente calidad de material y luz muy potente, solo por el inconveniente que no vine listo para enchufarlo."
3280c85e,3ece13ec,9aeb288d,b0c86975,A,5,0,Excelente,Excelente muy buena iluminación!! lo recomiendo ampliamente.
3280c85e,3ece13ec,9aeb288d,7ca005af,A,5,0,Excelente,"Son muy potentes, ideales para áreas abiertas muy grandes. Son fáciles de instalar y duraderas."
3280c85e,3ece13ec,9aeb288d,8ac7e82c,A,5,0,Excelente,Muy bueno exelente iluminacion.
f1251b2f,ff39ce84,635d726b,0f254eaf,B,5,0,Excelente,"Es muy práctico, su tamaño y peso permite ponerlo en cualquier parte y el aire está muy apropiado a las 3 velocidades que tiene. Lo recomiendo esta muy bien para los tiempos de calor."
8ff0ce11,bfcd078c,610a26e0,fac74f20,B,5,0,Excelente,"Muy bueno, calidad-precio."
8ff0ce11,bfcd078c,610a26e0,28c35378,B,4,0,Muy bueno,Buena velocidad de escaneo pero no lee algunos códigos mejor opción un simbol o zebra que adquiri posterior a este.
580625f9,ecad0c6c,fb011c05,fa2f1674,A,5,-1,Excelente,Quedo perfecta.
580625f9,46e63cfd,d5283e9f,3b03cbdf,A,5,0,Excelente,Excelente diseño y materiales.
580625f9,46e63cfd,d5283e9f,7a7a21f0,A,5,0,Excelente,"Excelente producto, 100% recomendable."
31035108,86bda8d1,30da5b02,320a1842,A,5,0,Excelente,Muy buena calidad del producto. Recomendado 100%!!.
31035108,86bda8d1,30da5b02,80e25568,A,4,0,Muy bueno,Excelente.
31035108,86bda8d1,30da5b02,3e4ae32a,A,5,0,Excelente,Muy buena luz.
31035108,86bda8d1,30da5b02,da9e41db,A,5,0,Excelente,"Muy brillante,esperaba algo más tenue."
e45af82f,5f441240,02922660,ce0b06da,A,5,5,Excelente,Fácil de instalar e ilumina muy bien !.
e45af82f,5f441240,02922660,dea3be2f,A,5,3,Excelente,Lámpara de buena calidad y de facil instalación gracias.
e45af82f,5f441240,02922660,95562177,A,5,1,Excelente,"Es económica y quedó muy bien, solo que tú e que comprar otro focopara que iluminará bien."
e45af82f,5f441240,02922660,794b439c,A,5,1,Excelente,"El foco brilla bastante, no me lo esperaba, el consumo de energía es muy bajo comparado con el brillo que ofrece, el arbotante es de buena calidad y quedó perfecto, funciona en automático el sensor."
e45af82f,5f441240,02922660,7bb00a0c,A,5,1,Excelente,"El material es plástico de buena calidad, el foco es grande y brinda muy buena iluminación, fácil de instalar, solo los tornillos para empotrar son pequeños, es recomendable usar unos de mayor tamaño. Una lámpara muy recomendable en relación calidad precio."
e45af82f,5f441240,02922660,1c7f55bf,A,5,1,Excelente,Me gusto que incluye el foco led. Da muy buena iluminacion. Recomendable.
e45af82f,5f441240,02922660,22aa573d,A,5,0,Excelente,Me parese una excelente iluminación asi es como la queríamos.
e45af82f,5f441240,02922660,e91da5ce,A,5,0,Excelente,Excelente.
e45af82f,5f441240,02922660,f70bc2c8,A,5,0,Excelente,
e45af82f,5f441240,02922660,8df6573b,A,5,0,Excelente,Buena iluminacion.
e45af82f,5f441240,02922660,5858cbf1,A,5,0,Excelente,Buen producto.
e45af82f,5f441240,02922660,4797905d,A,5,0,Excelente,Muy buena nada más me hubiera gustado que el mango que va en la pared atornillado fuera de mejor calidad más grueso el plástico pero dentro de lo que cabe cumple con las expectativas que queria.
e45af82f,5f441240,02922660,af5ea0a9,A,5,0,Excelente,Excelente compré dos mas.
e45af82f,5f441240,02922660,3f725d8b,A,5,0,Excelente,Muy buen producto excelente calidad y buen precio la iluminación es buena y su diseño muy bien.
e45af82f,5f441240,02922660,2198574f,A,5,0,Excelente,"Buen producto, cumple con su función y es adecuado para el precio."
e45af82f,5f441240,02922660,3b21c485,A,5,0,Excelente,"Excelente producto, alumbra bastante, la luz blanca excelente, lo recomiendo, buen precio, cumple con las características que dice.
Tengo que esperar a si reciste los relámpago por la fotocelda."
e45af82f,5f441240,02922660,b159e7d7,A,5,0,Excelente,Ilumina muy bien y sin complicaciones para instalar. La recomiendo ampliamente.
e45af82f,5f441240,02922660,8794c18e,A,5,0,Excelente,Precio y calidad.
e45af82f,5f441240,02922660,dd7781a1,A,5,0,Excelente,"Muy facil de armar e instalar, ilumina mucho."
e45af82f,5f441240,02922660,cb3d160a,A,5,0,Excelente,"Muy bien producto, me es muy util."
e45af82f,5f441240,02922660,22293ca2,A,4,0,Muy bueno,Lo que no me gustó que es hecha en china no más chinos porfa.
e45af82f,5f441240,02922660,6d629923,A,5,0,Excelente,"Producto de buena calidad en general, solo algunos plásticos un poco débiles, pero ilumina bien y ya incluye el foco de led. Fácil de instalar.
Se acaba de instalar y funciona muy bien.
Recomendable."
e45af82f,5f441240,02922660,92bbf91f,A,5,0,Excelente,Muy bien.
e45af82f,5f441240,02922660,c39b8777,A,5,0,Excelente,Alumbra muy bien si la recomiendo 👍.
e45af82f,5f441240,02922660,19f3a9b5,A,5,0,Excelente,Excelente producto.
e45af82f,5f441240,02922660,0a3c3354,A,5,0,Excelente,Muy bueno.
e45af82f,5f441240,02922660,2f609bee,A,5,0,Excelente,Muy buen producto.
e45af82f,5f441240,02922660,4b504f61,A,5,0,Excelente,Muy bien en términos generales. Lo recomiendo !!!.
e45af82f,5f441240,02922660,d42af3c9,A,5,0,Excelente,"Superó mis expectativas, me encantó el producto."
e45af82f,5f441240,02922660,8972ed94,A,5,0,Excelente,"Excelente, da muy buena iluminación, la fotocelda funciona muy bien."
e45af82f,5f441240,02922660,ddd4d6ca,A,5,0,Excelente,"La lampara ilumina muy bien, valora cada peso pagado."
e45af82f,5f441240,02922660,2017c7b8,A,5,0,Excelente,Excelente producto. Alumbra mucho lo que ayuda a la visibilidad exterior. Ahorro de energía. Excelente compra y precio.
e45af82f,5f441240,02922660,51ec6018,A,5,0,Excelente,"Muy buena lámpara, buenos materiales y excelente iluminación."
e45af82f,5f441240,02922660,f7d4cc8a,A,5,0,Excelente,Muy buen producto cumple con lo especificado.
e45af82f,5f441240,02922660,2fc8474b,A,5,0,Excelente,Excelente.
e45af82f,5f441240,02922660,9c5a62c0,A,5,0,Excelente,Muy bueno.
e45af82f,5f441240,02922660,e8383c4d,A,5,0,Excelente,Excelente producto.
e45af82f,5f441240,02922660,516cc8c7,A,5,0,Excelente,"Excelente calidad, alumbra muy bien y es funcional."
e45af82f,5f441240,02922660,96e27b54,A,5,0,Excelente,"El material de la lampara es resistente, da excelente luz. Muy recomendable."
e45af82f,5f441240,02922660,63e154da,A,5,0,Excelente,Me encantó.
e45af82f,5f441240,02922660,23d69030,A,5,0,Excelente,Funcionando de maravilla muy buena lámpara la utilizó en la terraza y es una chulada ilumina muy bien.
e45af82f,5f441240,02922660,1976f1a0,A,5,0,Excelente,Super producto. Cumple al 100. Ilumina excelente.
e45af82f,5f441240,02922660,fefea1f5,A,5,0,Excelente,"Ha salido buena hasta ahorita, de fácil instalación y al traer su propia fotocelda no hay necesidad de colocarle apagador."
e45af82f,5f441240,02922660,935259bb,A,5,0,Excelente,"Muy buen producto, para el jardín , el patio, algo que mantener alumbrado."
e45af82f,5f441240,02922660,dfc73765,A,4,0,Muy bueno,"Buen producto, ilumina bastante área, fácil de instalar."
e45af82f,5f441240,02922660,7b6b572c,A,5,0,Excelente,Muy bueno el producto y el precio accesible. Gracias.
e45af82f,5f441240,02922660,8f469ea8,A,5,0,Excelente,Muy bien fácil de instalar buen funcionamiento.
e45af82f,5f441240,02922660,9737aeee,A,4,0,Muy bueno,Ninguno exelemte.
e45af82f,5f441240,02922660,317986b1,A,5,0,Excelente,Buena relación precio calidad.
e45af82f,5f441240,02922660,6fb63063,A,5,0,Excelente,Muy bueno hasta ahora creo yo si a durar.
e45af82f,5f441240,02922660,21fad55c,A,5,0,Excelente,Buen producto.
e45af82f,5f441240,02922660,fc929a33,A,5,0,Excelente,Me agrado y claro es lo q pretendía excelente calidad.
e45af82f,5f441240,02922660,5512f93f,A,5,0,Excelente,Excelente.
e45af82f,5f441240,02922660,5316c497,A,5,0,Excelente,Muy excelente.
e45af82f,5f441240,02922660,0c74c3c1,A,5,0,Excelente,Me funciona bien para lo que los compre.
e45af82f,5f441240,02922660,8a997df8,A,5,0,Excelente,Exelente.
e45af82f,5f441240,02922660,e19ce519,A,5,0,Excelente,Excelente producto.
e45af82f,5f441240,02922660,256b8f3a,A,5,0,Excelente,Una estupenda lampara y fácil se instalar.
e45af82f,5f441240,02922660,0afea7c2,A,5,0,Excelente,Excelente.
e45af82f,5f441240,02922660,a6571c8f,A,5,0,Excelente,Excelente.
e45af82f,5f441240,02922660,8a5cec7f,A,5,0,Excelente,Muy satisfecho con el. Producto.
e45af82f,5f441240,02922660,0c3f3816,A,5,0,Excelente,Buena iluminación.
e45af82f,5f441240,02922660,68169f34,A,5,0,Excelente,Muy bien hasta este momento. Funciona perfectamente.
e45af82f,5f441240,02922660,d38df02a,A,5,0,Excelente,"Excelente producto, compraré dos más."
e45af82f,5f441240,02922660,b9a26018,A,4,0,Muy bueno,"Me ha funcionado como lo esperaba ,muy buena iluminación y no ha dado problemas."
e45af82f,5f441240,02922660,ca8a33ba,A,5,0,Excelente,Muy buenas ompara.
e45af82f,5f441240,02922660,a56d2490,A,5,0,Excelente,Exelente me encantó.
e45af82f,5f441240,02922660,2bba2acf,A,4,0,Muy bueno,Buena calidad.
e45af82f,5f441240,02922660,a8e9efd3,A,5,-1,Excelente,Funciona 100% a muy buen precio.
e45af82f,5f441240,02922660,3c92dabc,A,2,0,Malo,Me dieron menos de 2 meses no lo recomiendo.
e45af82f,5f441240,02922660,76d44bb6,A,1,0,Muy malo,No lo recibí.
e45af82f,5f441240,02922660,004f2490,A,3,0,Bueno,Bien.
e45af82f,5f441240,02922660,bbd8bb22,A,3,0,Bueno,"Instale la lampara en 03.
3 de enero de este año y hoy 13 de febrero ya no sirvio su fotocelda , ya no se apaga, no la recomiendo por la duracion de la foto celda solo un mes, y se muere la fotocelda."
e45af82f,5f441240,02922660,1f290736,A,3,0,Bueno,"El cuerpo de plástico es demasiado frágil, la pantalla blanca se quebró con sólo ajustarla a la base, por lo demás la lámpara funciona bien."
e45af82f,5f441240,02922660,b63e8d56,A,1,0,Muy malo,En dos semanas de uso se descompuso la fotocelda.
e45af82f,5f441240,02922660,9b1469c1,A,3,0,Bueno,"El switch de la fotocelda solo funcionó la primera vez, después dejo de funcionar y lo tuve que reemplaza, espero que los materiales realmente duren lo que dice."
59c4d961,33ca3e95,cffa2f88,7ba43d2b,C,5,1,Excelente,"Muy práctico y potente , fácil de instalar además el color le quedo muy bien al baño donde lo coloque."
59c4d961,33ca3e95,cffa2f88,34121e99,C,5,0,Excelente,Mejor de lo que esperaba.
59c4d961,33ca3e95,cffa2f88,4db1e79f,C,5,0,Excelente,Buen producto.
59c4d961,33ca3e95,cffa2f88,fffa2e34,C,4,0,Muy bueno,Exelente solo lo único es que tuve que cortar el cable conector con clavija para poderlo empatar con los cables empotrados en la pared.
59c4d961,33ca3e95,cffa2f88,0e410e88,C,4,0,Muy bueno,"Se ve de buena calidad, aunque por su precio esperaba que fuera un poco más potente. Quizá puedes conseguir otros más económicos con las mismas características."
59c4d961,33ca3e95,cffa2f88,d7696861,C,1,0,Muy malo,"Solo duró 3 días funcionando, ya no lo puedo devolver porque tiré la caja."
59c4d961,33ca3e95,cffa2f88,27fa9cc1,C,3,0,Bueno,Si se escucha mucho y jala muy poco aire al menos en una habitación de 20 mts no me funcionó muy bien.
59c4d961,33ca3e95,f241e1c7,2fbe54d2,C,5,0,Excelente,"Es un buen producto solo no me gustó el color, pero es buen producto y no hace mucho ruido."
59c4d961,33ca3e95,f241e1c7,accbc3dc,C,4,0,Muy bueno,El producto es bueno solo que yo me equivoqué en los what's debe ser más potente pero si me sirvió para otra cosa solo que está oculto pero muy bien gracias.
59c4d961,33ca3e95,f241e1c7,faf1b6c3,C,5,0,Excelente,Excelente producto lo recomiendo ampliamente.
31035108,951e86bb,02a9ee54,d6ae0226,A,5,0,Excelente,Genial. Facil de configurar.
31035108,951e86bb,02a9ee54,99b02478,A,3,0,Bueno,El producto es bueno pero luego se traba con las funciones por voz y lo tienes que apagar y prender otra vez.
580625f9,1c0f5f6d,c72f723b,99c380b3,A,5,0,Excelente,"Ya antes había comprado de esas lamparas, buena luz y buen precio."
580625f9,1c0f5f6d,3404c800,4b104087,A,5,0,Excelente,Es un producto de calidad y fácil de instalar.
89163786,6962bd9f,a1ae4587,45ffcbf8,B,5,12,Excelente,"Soy de monterrey y funciona bastante bien, entendiendo que no es un minisplit/aire acondicionado sino un enfriador. Refresca muy bien, yo diría que unos 8-10 grados sí reduce desde un inicio (apenas lo probé con agua al tiempo, no tenía hielos). Ojo es muy ruidoso en velocidad alta, en baja también pero funciona como ruido blanco. Sí lo recomiendo."
89163786,6962bd9f,a1ae4587,a38bfc43,B,5,7,Excelente,"Excelente enfriador, para la calor esta muy funcional. Te enfría hasta los huesos, te sentirás que vivirás en el polo norte."
89163786,6962bd9f,a1ae4587,95a4a5f6,B,5,5,Excelente,"Es una buena compra lo recomiendo ampliamente,ya qe yo estoy en huatulco estado de oaxaca y ase mucho calor aquí y si me funciona bien tomando en cuenta qe no es un clima."
89163786,6962bd9f,a1ae4587,f6fafaf5,B,5,4,Excelente,"Es excelente, el ruido es soportable, si estas acostumbrado a dormir sin ningún ruido puede que te afecte pero si esta acostumbrado a dormir con ruidos ambientales este enfriador de aire no te va a molestar."
89163786,6962bd9f,a1ae4587,ac99fa91,B,5,2,Excelente,"Excelente producto, al principio desconfié de su eficacia pero es todo lo contrario. Bastante confiable."
89163786,6962bd9f,a1ae4587,04a64405,B,5,1,Excelente,"Buen producto, no enfría tanto como pensé pero pues es bueno."
89163786,6962bd9f,a1ae4587,d7c0e819,B,4,0,Muy bueno,"Se ve bien físicamente. No es un equipo q refresque la habitación, se requiere estar cerca de el."
89163786,6962bd9f,a1ae4587,06de51ef,B,5,0,Excelente,"A casi un año de la compra, es muy muy bueno. Solo investiga bien que tu clima sea seco, si es algo húmedo, no funciona también con el depósito de agua."
89163786,6962bd9f,a1ae4587,235d3984,B,5,0,Excelente,"Muy potente para enfriar, tiene tantas modalidades de uso que las voy variando según las condiciones de calor. Muy útil para habitaciones que no se quiere poner un minisplit con sus implicaciones de tener que perforar piso y paredes."
89163786,6962bd9f,a1ae4587,0591dd73,B,5,0,Excelente,"Excelente compra, aún no puedo evaluar su consumo dado que casi no lo he utilizado."
89163786,6962bd9f,a1ae4587,e5e13926,B,5,0,Excelente,"Está excelente, lo que ponen una estrella y dicen que no enfría, decían primero estudiar que hace un aire acondicionado y que hace un aire lavado y los costos y la cuenta de luz, lo llenas de agua y échale hielo y cumple muy bien justo en monterrey, no se diga más, es recomendable."
89163786,6962bd9f,a1ae4587,36efc7d4,B,4,0,Muy bueno,"Pues cumple para lo que fue diseñado cabe mencionar que hace mucha calor y pues si se batalla un poco y mantene un poco fresco el ambiente, saludos cordiales."
89163786,6962bd9f,a1ae4587,5595b793,B,5,0,Excelente,"Es ruidoso, pero vale la pena por el área que cubre y enfría."
89163786,6962bd9f,a1ae4587,3cf9c313,B,1,0,Muy malo,Se descompuso ya no prende y lo compre hace poco.
10d55273,4cf04c20,58307f3f,d545c8c3,A,5,0,Excelente,Excelente producto.
10d55273,4cf04c20,58307f3f,f4755b2c,A,1,0,Muy malo,Solo funciono una vez y ya no funciono.
53d55925,1746da8a,65593b26,d6eb6b2e,C,1,0,Muy malo,"No venia el manual de instalación, no se activa correctamente vs la humedad."
53d55925,1746da8a,65593b26,2b3eb5d7,C,4,0,Muy bueno,"Buen producto, no me ayudó porque necesitaba uno más grande."
53d55925,1746da8a,65593b26,efe9d6a3,C,5,0,Excelente,Excelente producto.
580625f9,b079faf4,8822539c,3928ad31,A,5,0,Excelente,Muy bien.
580625f9,b079faf4,8822539c,955d66c7,A,1,0,Muy malo,Color horrible y no contestan los mensajes.
87d89572,9e4b5bc3,921b1168,fe03a80c,B,5,0,Excelente,Excelente producto.
31035108,0fc2216e,b24c36bc,ff9179d2,A,5,1,Excelente,"Muy eficiente, ya compré este producto 2 veces. Me encantó su uso. Ya que se enlaza con alexa y puedo manipular su uso a distancia. 100% recomendado."
31035108,0fc2216e,b24c36bc,50099285,A,4,0,Muy bueno,"Es un buen producto, la luz led está padre.
Lo único por lo que no le doy 3 estrellas, es porque al momento de querer conectar o beincular tarda muchísimo tiempo. Ya cuando está conectado todo es más fácil."
53d55925,6733f760,741e4212,f6d36467,C,5,0,Excelente,Cumplió mis espectativas.
53d55925,6733f760,741e4212,afb1c953,C,5,0,Excelente,Exelente.
580625f9,01bdd3bc,b83d32cc,615b0127,A,5,0,Excelente,Excelente.
580625f9,01bdd3bc,b83d32cc,8ae07b52,A,5,0,Excelente,Buena iluminación y en perfecto estado.
580625f9,01bdd3bc,b83d32cc,f8c6c7c8,A,5,0,Excelente,"Estas lámparas son las mejores del mercado, tienen una excelente iluminación, parece de día."
580625f9,01bdd3bc,b83d32cc,b6264d15,A,5,0,Excelente,Excelente.
580625f9,01bdd3bc,b83d32cc,c3f40243,A,5,0,Excelente,Excelente.
580625f9,01bdd3bc,b83d32cc,f05ba183,A,5,0,Excelente,Muy bueno buena calidad y sobre todo muy elegantes good good light.
580625f9,01bdd3bc,b83d32cc,bcc6808d,A,5,0,Excelente,Muy bien.
580625f9,01bdd3bc,b83d32cc,faa375cc,A,5,0,Excelente,Buen producto.
580625f9,01bdd3bc,b83d32cc,58389e7b,A,5,0,Excelente,"Buena calidad, tiene buena iluminación."
580625f9,01bdd3bc,b83d32cc,761785d3,A,5,0,Excelente,Es la segunda vez que las compro y voy por una tercera vez. Muy buen producto 👌.
580625f9,01bdd3bc,b83d32cc,1d1d7fa8,A,5,-1,Excelente,Iluminan bastante bien y se ven elegantes además de ahorradoras.
e45af82f,01bdd3bc,6d63e265,3ce3dde9,A,5,0,Excelente,Siempre son muy buenas.
e45af82f,01bdd3bc,6d63e265,aa06dd94,A,5,0,Excelente,Fácil de poner.
580625f9,01bdd3bc,8066b162,f229a8ee,A,5,1,Excelente,Buena lámpara buena luz.
580625f9,01bdd3bc,8066b162,0d85fe4a,A,5,0,Excelente,"Excelentes lámparas, tengo años de usar la marca y no decepcionan."
580625f9,01bdd3bc,8066b162,cbab9c79,A,5,0,Excelente,Excelente producto ya casi 1 año que lo tengo y no tiene fallas lo compraría de nuevo.
580625f9,01bdd3bc,8066b162,57a96889,A,5,0,Excelente,Excelente producto.
580625f9,01bdd3bc,8066b162,976598b3,A,4,0,Muy bueno,Una me salió defectuosa pero ya habían pasado los 30 días de garantía.
580625f9,01bdd3bc,8066b162,6e0c799e,A,5,0,Excelente,Muy buena lámpara la verdad que yo manejo está marca en todos lados y duran mucho. Lo malo que después de mucho tiempo empiezan a fallar de la caja donde regula su potencia w.
580625f9,01bdd3bc,8066b162,bbed5eef,A,5,0,Excelente,"Funcionaron de maravilla y la luz que genera es bastante aceptable, excelente producto."
580625f9,01bdd3bc,8066b162,4f613c08,A,5,0,Excelente,Tiene muy buena iluminación para un cuarto de 3x2 nada más hay que ver cuánto duran. Muy fácil de instalar.
e45af82f,01bdd3bc,d7abefdb,ba5e5277,A,5,0,Excelente,Miu buena iluminación y fácil instalación.
e45af82f,01bdd3bc,d7abefdb,50d2cb7b,A,5,0,Excelente,Ilumina de gran forma.
e45af82f,01bdd3bc,d7abefdb,1058fa29,A,5,0,Excelente,"Muy buen producto, espero sea dursble cómo doce ser."
e45af82f,01bdd3bc,d7abefdb,9527e43b,A,5,0,Excelente,Excelente producto.
e45af82f,01bdd3bc,d7abefdb,3dea2527,A,5,0,Excelente,Excelente producto espero dure.
580625f9,01bdd3bc,e32d10cc,d457c3f6,A,5,1,Excelente,Muy buen producto.
580625f9,01bdd3bc,e32d10cc,952f080b,A,5,0,Excelente,"Si corresponde a lo que esperaba en cuanto a tamaño e iluminación.
Muy fácil de colocar."
580625f9,01bdd3bc,e32d10cc,f04f3ba3,A,5,0,Excelente,"Las acabo de instalar y sería muy apresurado decir si es buena compra, en lo que se refiere a iluminación si les puedo decir que iluminan muy bien y claro."
580625f9,01bdd3bc,e32d10cc,1694fa28,A,5,0,Excelente,"Muy buena opción para iluminar, son duraderas, de costo bajo, fácil de instalar."
580625f9,01bdd3bc,e32d10cc,571cfdcb,A,5,0,Excelente,Muy bueno.
580625f9,01bdd3bc,a0524aca,d9a74c02,A,5,2,Excelente,"Muy buenas compré para toda la casa y la verdad todas muy buenas y brillo genial, la iluminación es excelente."
580625f9,01bdd3bc,a0524aca,31d70db4,A,5,0,Excelente,"Se ve bonita, alumbra muy bien !."
580625f9,01bdd3bc,a0524aca,60876ecc,A,5,0,Excelente,"Las lámparas funcionan de forma excelente!.
Hasta el momento tengo un periodo de 4 meses con ellas y no han presentado falla alguna, una lámpara sola ilumina un espacio de una habitación sin problema (este espacio es de 5x 4 m). La instalación es sencilla, necesitas algo de conocimiento en electricidad y dependiendo la instalación quizás abrir algunas perforaciones sobre la lámina para ajustar."
580625f9,01bdd3bc,a0524aca,ccaef7b3,A,5,0,Excelente,"Excelente producto, fácil de instalar y viene con todo lo necesario para su instalación."
580625f9,01bdd3bc,a0524aca,779d4108,A,5,0,Excelente,Excelente gracias.
580625f9,01bdd3bc,a0524aca,7b814e26,A,5,0,Excelente,Bien.
580625f9,01bdd3bc,a0524aca,b1197d45,A,5,0,Excelente,Exelente iluminación.
580625f9,01bdd3bc,a0524aca,b7c6d07e,A,5,0,Excelente,Excelente calidad.
580625f9,01bdd3bc,a0524aca,2d86bffc,A,5,0,Excelente,"Buen producto, buena iluminación."
580625f9,01bdd3bc,a0524aca,fab993d6,A,5,0,Excelente,Buenas condiciones y funcional.
580625f9,01bdd3bc,a0524aca,7e2b85f6,A,5,0,Excelente,Excelente iluminación.
580625f9,01bdd3bc,a0524aca,a5550c49,A,5,0,Excelente,Muy buena iluminación y fácil de instalar.
580625f9,01bdd3bc,a0524aca,f1332c33,A,5,0,Excelente,Excelente producto y súper fácil de instalar.
580625f9,01bdd3bc,a0524aca,f1cd9976,A,5,0,Excelente,Si dan la luz públicada.
580625f9,01bdd3bc,a0524aca,59feeae9,A,5,0,Excelente,"Ilumina muy bien, me gustó el producto."
352ec9b4,e5a3176b,c21122d6,c59191ac,A,5,0,Excelente,Excelente.
81027fa9,8aa3ea73,d7616da1,f6eb38b8,B,5,0,Excelente,El producto debería de ser enviado con más discreción.
81027fa9,8aa3ea73,d7616da1,b5856386,B,5,0,Excelente,"Muy bonita y bien hecha, fácil de usar, excelente, la volvería a a comprar."
81027fa9,8aa3ea73,d7616da1,222f3c12,B,5,0,Excelente,Excelente producto sé los recomiendo.
81027fa9,8aa3ea73,d7616da1,e71ec3a9,B,5,0,Excelente,Excelente calidad.
81027fa9,8aa3ea73,d7616da1,a301aaf1,B,5,0,Excelente,"Practica, util para cosas basicas."
